TransactionID,AccountID,TransactionAmount,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,AnomalyScore,PotentialFraud
TX000493,AC00213,-0.791446298346845,1,33,404,299,39,1,-1.218414953583275,3,-0.5810351835890857,1,-0.8917525565511281,0.12446198581984702,0
TX000494,AC00075,-0.25408288633607196,1,9,93,293,90,1,1.8172274676429916,2,0.8342649039403235,1,0.7225607995069921,0.0729639944558082,0
TX000495,AC00498,1.2414215867971294,1,11,645,581,43,2,0.8615622609606484,1,-0.08067656678575921,1,-0.30424678794380267,0.03816877319965528,0
TX000496,AC00039,1.1554639966960756,1,6,149,74,8,0,-0.9935525520109589,3,-1.0670978399123172,1,-1.160412918894236,0.05785202869024164,0
TX000497,AC00114,-0.038006951394921495,0,4,584,170,96,1,-0.8249057508317219,1,-0.8526584327108915,1,0.8726928723500222,0.0360090479032964,0
TX000498,AC00326,0.0869039188754819,0,30,267,96,32,1,1.7610118672499127,2,0.6913052991393731,1,-0.6955378293171466,0.07552244056131097,0
TX000499,AC00450,1.2226815302864573,1,8,269,138,46,1,-1.443277355155591,3,-0.08067656678575921,1,0.42616315595310605,0.07424809429661683,0
TX000500,AC00325,-0.47834688984404267,1,30,615,564,8,1,0.1869750562437003,0,0.2910184056967119,1,0.10656393561272243,0.06106650458467455,0
TX000501,AC00433,-0.6053476018825467,1,40,190,301,73,1,-0.2627497469009318,0,-0.9670261165516518,1,0.9987054587491816,0.10069266022791967,0
TX000502,AC00284,-0.14671298303726654,1,10,210,170,30,1,0.6929154597814113,1,-0.8955463141511766,1,0.2257768113656457,0.12417717933544847,0
TX000503,AC00103,1.7073877816813197,1,33,275,465,13,2,1.1426402629260435,2,-0.009196764385283997,1,0.09083639975148071,0.08104994290357487,0
TX000504,AC00080,-0.5082213492175456,1,29,586,387,66,0,-0.31896534729401077,1,0.319610326656902,1,0.14440847902842632,0.11645589397761602,0
TX000505,AC00052,-1.007830570598043,0,35,468,149,91,2,-0.09410294572169475,0,0.5483456943384226,1,2.3244926311644054,0.021415611883706887,0
TX000506,AC00095,-0.7859304864671042,0,14,572,93,25,2,-0.2627497469009318,0,0.9915204692213689,1,1.2257932311910553,0.05141302403887604,0
TX000507,AC00327,0.6708947841056788,1,3,458,380,38,1,-0.31896534729401077,1,-0.12356444822604433,1,-0.7388052188930274,0.10049950738927549,0
TX000508,AC00491,-0.8908336912855286,1,12,407,219,47,0,0.6929154597814113,2,-1.1099857213526023,1,0.6731090577143988,0.10002659699971361,0
TX000509,AC00353,-0.5844491842015411,0,26,23,153,14,1,-1.443277355155591,3,-0.7382907488701311,5,-1.2007547919364234,-0.030310597325402422,1
TX000510,AC00266,-0.6876051442630291,1,34,286,99,4,0,0.8053466605675694,2,-0.9527301560715568,1,0.23861216260812637,0.08195019975741308,0
TX000511,AC00167,0.5164177917718199,1,1,437,118,30,0,-1.105983752797117,3,0.5912335757787078,1,-1.074855021249343,0.07352225665753143,0
TX000512,AC00153,2.805479721864252,1,36,613,192,56,0,0.35562185742293734,1,-0.9241382351113667,1,-1.1965575346483808,0.03465999743199888,0
TX000513,AC00012,-0.9899127469141646,1,19,299,301,36,2,0.1869750562437003,0,2.1923811495493526,1,1.4522579532230362,0.0627640722035685,0
TX000514,AC00469,-0.7949065281596016,1,24,629,0,38,2,-0.20653414650785276,1,-0.5381473021488006,1,0.6152269054373315,0.06922776162529132,0
TX000515,AC00127,0.8298255375846697,1,37,612,456,63,2,0.07454385545754227,1,0.8199689434602284,1,-0.7853647760668598,0.065966126945053,0
TX000516,AC00480,0.22589552630472676,1,18,129,93,67,0,1.0302090621398854,2,0.319610326656902,1,-1.0449280896268436,0.09303473443253013,0
TX000517,AC00092,-0.7972019281344006,0,11,161,438,42,1,0.35562185742293734,2,-0.681106906949751,1,0.4462135847817512,0.08952533169177052,0
TX000518,AC00122,0.20756658620745155,1,4,630,9,27,0,-1.49949295554867,3,0.5340497338583277,1,-1.1523722354151273,0.06284571607991662,0
TX000519,AC00067,-0.4467251857136032,1,35,1,469,35,1,-0.8249057508317219,0,-0.5095553811886104,1,1.5913494702430293,0.0779255783303523,0
TX000520,AC00014,-0.60188737206979,1,6,257,96,14,1,0.8615622609606484,0,0.19094668233604659,1,2.4092556908378304,0.06920515365319113,0
TX000521,AC00098,-0.5482366801215037,1,21,212,419,66,2,0.5242686586021743,1,-0.7096988279099411,1,-0.0027262854641322133,0.12316281014790204,0
TX000522,AC00345,0.812044752705257,1,28,342,229,6,2,0.5804842589952534,0,-1.0670978399123172,1,2.225348132194322,0.06866969341561191,0
TX000523,AC00360,0.5698286658122915,1,23,516,294,9,2,0.2994062570298583,1,1.1344800740223193,1,-0.695076310495004,0.0899921109345555,0
TX000524,AC00043,0.07724268316065643,1,25,139,549,20,2,0.8615622609606484,2,-0.33800385542746997,1,-0.5226272386079168,0.09903643768489107,0
TX000525,AC00295,-0.28320363228501405,1,0,37,367,37,2,-0.9373369516178799,3,-0.9670261165516518,1,0.6976874989869554,0.06122050561126502,0
TX000526,AC00313,1.2416614047049441,1,26,447,525,52,1,-1.387061754762512,3,-0.5095553811886104,1,-1.2050443529888943,0.08647999209690344,0
TX000527,AC00173,0.16518733592646165,1,33,402,268,98,1,-0.2627497469009318,1,0.21953860329623667,1,0.257039583578903,0.10975384666663712,0
TX000528,AC00364,-0.5277836385550114,1,30,417,550,95,0,1.4799338652845175,2,-0.5667392231089906,1,0.244429863760581,0.07558791799284631,0
TX000529,AC00339,-0.87377236012956,1,39,33,420,12,1,0.4680530582090954,1,-1.295833207593838,1,0.5710339142237089,0.08579337071143217,0
TX000530,AC00265,2.623115332821641,0,29,28,560,69,2,-1.330846154369433,3,0.11946687993557138,1,-0.9931867016777308,-0.02444376322980979,1
TX000531,AC00369,0.8366089584057175,1,23,541,577,97,0,-1.274630553976354,3,0.07657899849528625,1,-0.9384787732996229,0.039205228289958094,0
TX000532,AC00033,-0.8805557809506078,1,8,365,221,95,1,-1.0497681524040379,3,-0.8097705512706064,1,-0.9326251762387794,0.09791967811010122,0
TX000533,AC00077,-0.6076087421562292,1,25,553,450,86,1,-1.49949295554867,3,0.1623547613758565,2,-0.8130866733168998,0.054240791442912495,0
TX000534,AC00437,0.6888811271917901,1,24,670,565,35,2,-0.9373369516178799,3,1.7777982956265963,1,-0.8703047512887727,0.03257456580731655,0
TX000535,AC00152,-0.24109845961295542,1,12,338,287,73,0,0.4680530582090954,0,1.4346952441043153,1,-1.0977694307687296,0.07783486657607308,0
TX000536,AC00161,3.032895617874931,1,40,653,586,49,2,-0.8249057508317219,1,-1.2243534051933627,1,0.661986454100759,0.005928964317776231,0
TX000537,AC00125,-0.8244726502230569,0,5,525,509,42,2,1.7610118672499127,2,-0.6525149859895609,1,0.4846786146138915,0.04949702597424033,0
TX000538,AC00311,1.1381971073334087,1,7,193,210,55,0,1.3112870641052805,2,0.5626416548185177,1,0.32598280362665755,0.08432212082102264,0
TX000539,AC00183,-0.8159077249439564,1,6,463,496,1,2,-0.5438277488663268,1,0.8056729829801335,1,0.0917209774939209,0.062155780179203424,0
TX000540,AC00407,-0.3799530282377347,1,27,529,185,14,1,-0.8249057508317219,1,-0.9384341955914618,1,0.8942996452066706,0.11541462211939135,0
TX000541,AC00093,-0.229998316451241,1,23,386,478,2,2,-1.443277355155591,3,0.8485608644204186,1,-1.269631348154313,0.06247201900694177,0
TX000542,AC00314,-0.796550993813189,0,39,419,123,65,2,-0.03788734532861574,1,0.5626416548185177,1,1.091388694209267,0.07412451267862874,0
TX000543,AC00467,0.5464292899497885,0,26,270,328,32,2,0.5804842589952534,1,-0.8097705512706064,1,0.8862487057537365,0.08822804506805787,0
TX000544,AC00316,0.8716566326477972,0,6,60,160,47,0,-0.03788734532861574,1,-0.2808200135070898,1,-1.1774429634313028,0.04396717391002458,0
TX000545,AC00145,0.2724544601219179,1,15,310,40,48,0,-0.6000433492594058,1,-0.8383624722307964,1,-1.0967822932880353,0.09822344912326825,0
TX000546,AC00045,-0.3187309423427235,0,36,92,432,12,1,-1.49949295554867,3,0.8485608644204186,1,-1.2177899644604027,0.03432514404677456,0
TX000547,AC00005,0.42031933014031087,1,42,657,31,1,1,-0.5438277488663268,0,0.34820224761709206,1,0.882787314587666,0.02570746181178285,0
TX000548,AC00456,-0.686919950240701,1,13,160,362,51,0,-1.162199353190196,3,1.1773679554626044,4,-0.9063032194159057,0.019038023435626106,0
TX000549,AC00041,-0.5927057721705942,1,5,36,554,24,1,-0.9935525520109589,3,0.7341931805796582,1,-1.2781540624032153,0.05410758998498888,0
TX000550,AC00257,-0.7664367165318712,1,5,593,118,14,2,-0.31896534729401077,0,-1.2243534051933627,1,0.34873055357138144,0.07057001070282726,0
TX000551,AC00356,-0.7542745226355483,1,33,388,8,46,2,-1.330846154369433,3,0.7056012596194681,1,-0.9574189929616693,0.06568199819052373,0
TX000552,AC00465,-0.655846401328124,1,31,653,445,97,0,0.6366998593883324,0,2.249564991469733,4,0.6085605224508254,-0.046669989384506394,1
TX000553,AC00158,-0.17699855882416635,1,14,94,357,53,1,0.5242686586021743,1,0.7484891410597533,1,0.7364627720273138,0.12015838910535825,0
TX000554,AC00086,1.1128106688061543,1,16,660,94,99,0,1.0864246625329645,0,0.07657899849528625,1,0.5660546389314801,0.044467321183062736,0
TX000555,AC00322,-0.8697297153978247,1,29,611,280,10,0,-0.6000433492594058,0,0.3624982080971871,1,1.2345954207266996,0.06754901578739791,0
TX000556,AC00433,3.375492629038956,1,2,373,491,69,1,-1.443277355155591,3,-0.7382907488701311,1,-0.8418418599298482,0.04319573174465663,0
TX000557,AC00083,-1.0125926690532232,0,11,263,42,11,0,-0.6562589496524849,1,-1.3101291680739329,1,-0.5389496209510313,0.02356594974644144,0
TX000558,AC00402,1.6206764781557048,1,17,117,179,15,2,-0.7686901504386429,0,0.24813052425642676,1,0.5344636755558102,0.08553131297678462,0
TX000559,AC00317,-0.1277331086187796,1,2,389,282,64,1,1.0302090621398854,0,-0.09497252726585426,1,1.5040583130216445,0.0839873492645084,0
TX000560,AC00030,0.20044056837523988,0,13,426,201,42,1,-1.0497681524040379,3,0.9629285482611789,1,-1.0886595620183233,0.07659144275495444,0
TX000561,AC00114,-0.9268063774577512,0,41,45,460,3,1,1.9858742688222286,2,-1.1528736027928874,1,-0.34383484690982347,0.006023598065005409,0
TX000562,AC00301,-0.6088078316953034,1,40,12,199,3,0,1.2550714637122016,0,-0.8526584327108915,1,0.4059999114123816,0.05338410567306928,0
TX000563,AC00216,-0.6550584282024468,1,41,469,333,2,2,-0.4313965480801688,0,2.3067488333901127,1,1.101667743975768,0.02274260611891843,0
TX000564,AC00223,-0.9782987082357041,1,13,518,390,52,2,-0.4313965480801688,1,-0.8812503536710816,1,0.28178724841957853,0.11410328666402586,0
TX000565,AC00413,0.23332988144698616,1,15,50,543,44,1,-1.330846154369433,3,-0.06638060630566417,2,-1.2167489831171252,0.051975501342860775,0
TX000566,AC00086,-0.9188923864998623,0,3,52,109,63,1,-0.9373369516178799,3,-0.8097705512706064,1,-0.8848323382124433,0.05329592748167766,0
TX000567,AC00216,0.07624915182828088,1,10,572,355,82,0,0.8615622609606484,0,0.40538608953747224,1,-1.128834775485848,0.0680508161199363,0
TX000568,AC00240,0.1800217865098639,0,20,178,180,47,2,1.7047962668568335,2,-1.1671695632729824,1,-0.6951122064033928,0.07292333865048384,0
TX000569,AC00298,-0.45789384827755036,0,41,340,154,40,1,0.41183745781601633,2,-0.666810946469656,1,0.21616183590433882,0.09923282577254261,0
TX000570,AC00460,-0.43531670524184113,1,28,138,168,88,1,-1.162199353190196,3,-0.8812503536710816,1,-1.105925493953374,0.10406385006495311,0
TX000571,AC00424,-0.12118950570554664,0,3,5,227,79,0,-0.2627497469009318,1,0.23383456377633172,1,0.15317477265568172,0.02645073160641198,0
TX000572,AC00434,-0.8774038884478987,1,0,407,395,26,2,-1.162199353190196,3,-1.5245685752753584,1,-1.0732807292671451,0.05657387769236566,0
TX000573,AC00471,-0.6035318377233773,0,34,238,215,61,1,0.41183745781601633,1,1.7635023351465013,1,0.5771490386170999,0.08073081471701626,0
TX000574,AC00461,0.18111809694558875,1,26,78,151,22,1,0.35562185742293734,2,0.648417417699088,1,0.185909277112883,0.11788722168143861,0
TX000575,AC00188,-0.26442931607322556,0,12,557,90,58,2,-1.0497681524040379,1,0.5054578128981375,1,0.0006863898262675042,0.06929356077161641,0
TX000576,AC00013,-0.9049144284443701,1,39,597,259,2,0,1.5361494656775965,2,-0.12356444822604433,1,-0.3777359683896632,0.06383017993630036,0
TX000577,AC00345,-0.660539980381071,1,10,514,535,38,0,1.4237182648914386,0,1.4775831255446004,1,-0.9646033026263577,0.04429984166146772,0
TX000578,AC00013,-0.17583372898620866,1,14,100,123,57,2,-0.8811213512248008,0,0.30531436617680696,1,0.560375393425668,0.10200370004702947,0
TX000579,AC00296,-0.8521887484262266,1,9,625,506,48,0,-1.443277355155591,3,0.8056729829801335,1,-0.9257921336776106,0.05928086522102627,0
TX000580,AC00192,0.11787468868470982,1,5,99,288,37,0,1.3675026644983594,2,-1.4673847333549783,1,0.21251070922249862,0.08740070279164636,0
TX000581,AC00378,-0.6149403181951394,1,22,22,33,70,2,0.5242686586021743,1,0.677009338659278,1,-1.0816572958890356,0.06178960983074511,0
TX000582,AC00205,-0.7297445766362041,0,19,543,150,3,1,1.2550714637122016,0,-1.5674564567156437,1,0.14224959653818087,0.031164862991344355,0
TX000583,AC00475,-0.006693584574529667,1,17,219,212,20,2,-1.330846154369433,3,-0.5381473021488006,1,-1.0390180847099602,0.098842476643411,0
TX000584,AC00022,0.7425318191400765,1,30,462,351,16,1,-1.105983752797117,3,0.5769376152986128,1,-0.9028751601647678,0.10457269736154196,0
TX000585,AC00150,2.379597377286253,1,35,200,567,6,0,-0.09410294572169475,0,0.7056012596194681,1,0.2824641426920546,0.02791194471796754,0
TX000586,AC00362,-0.6954848755198016,1,42,262,442,84,2,-0.31896534729401077,0,-1.2243534051933627,1,0.2711646235299269,0.07697324754820123,0
TX000587,AC00170,-0.7439966123006275,1,8,467,166,13,1,0.8053466605675694,2,0.5340497338583277,1,0.22393073607707484,0.11545237744073283,0
TX000588,AC00429,-0.8336885098233693,1,41,341,457,41,2,1.3112870641052805,0,-1.1814655237530776,1,2.479132204503696,0.03873986266260343,0
TX000589,AC00418,-0.40670985480964505,0,9,99,413,25,1,1.7610118672499127,2,-0.38089173686775507,4,-0.10410145874123908,-0.009120378126609596,1
TX000590,AC00144,0.7580172040446903,1,18,98,519,37,2,-1.274630553976354,3,-0.5381473021488006,1,-0.8482467155838067,0.08500229238620471,0
TX000591,AC00449,-0.9830608066908841,1,21,468,412,80,2,0.5242686586021743,0,0.5912335757787078,1,2.0836080099339203,0.06803517936532472,0
TX000592,AC00057,-0.3390812048058665,0,40,363,588,78,1,-0.9935525520109589,3,-0.5095553811886104,1,-1.0046323684668705,0.047339040326081494,0
TX000593,AC00426,-0.6528658073309969,1,24,608,363,37,1,-0.9935525520109589,3,-0.666810946469656,1,-0.9502757071922825,0.11761165681519548,0
TX000594,AC00039,-0.5413847398982232,1,13,216,84,29,0,-1.443277355155591,3,2.049421544748402,3,-1.2416197196437058,-0.007028358067502571,1
TX000595,AC00051,0.05096549240437586,1,25,638,321,32,0,0.2431906566367793,1,0.40538608953747224,4,1.1037907305576247,0.015111857868793988,0
TX000596,AC00471,0.16621512695995377,1,9,350,87,6,1,-0.20653414650785276,1,1.33462352074365,1,1.1377303119393096,0.08268653721636882,0
TX000597,AC00039,-0.5465579547668,1,5,183,47,98,1,-0.03788734532861574,1,0.5626416548185177,1,-1.0368361262786074,0.07046176443254698,0
TX000598,AC00274,-0.4781755913384606,1,27,31,484,25,0,0.2431906566367793,1,0.005099196094811046,1,1.0922450680236873,0.0970577968060592,0
TX000599,AC00095,1.8240420639826698,0,6,542,452,70,2,1.1988558633191224,2,-0.33800385542746997,1,-0.22079136493311538,0.02354230691584025,0
TX000600,AC00211,0.47246259523947554,1,28,446,5,7,0,0.5804842589952534,2,-0.1092684877459493,1,0.4786275900569089,0.0731373577207266,0
TX000601,AC00184,-0.6410119507447216,1,33,434,250,67,2,0.6929154597814113,0,-1.0242099584720321,1,1.3767688578812236,0.10522230281652256,0
TX000602,AC00436,0.10896716639444509,1,10,672,15,16,2,-0.6000433492594058,0,-0.7382907488701311,1,1.1470709401007873,0.03950178249304537,0
TX000603,AC00107,1.1573140205563612,1,10,1,343,17,0,0.1307594558506213,0,-0.19504425062651956,1,-0.9938533399763815,0.060628828020904635,0
TX000604,AC00203,1.6183468184797896,1,36,378,369,57,1,-1.274630553976354,3,-1.3816089704744081,1,-0.9921046964391517,0.07671573167387802,0
TX000605,AC00398,-0.4197628009349944,1,7,364,134,90,1,-1.0497681524040379,3,0.7056012596194681,1,-1.0445845145036927,0.09484666113756585,0
TX000606,AC00312,-0.9945035468637625,1,19,59,175,27,1,1.8734430680360705,2,2.321044793870208,1,0.16495888658105942,0.03729973385591778,0
TX000607,AC00225,-0.4194887233260632,1,11,354,173,89,0,-0.9935525520109589,3,-1.2529453261535526,1,-0.8721815944988198,0.09051020475192356,0
TX000608,AC00150,-0.908066320947079,1,28,7,416,21,2,-1.105983752797117,3,0.9057447063407987,4,-0.9151977127159786,-0.012045760125886651,1
TX000609,AC00413,-0.6021957093798377,1,9,525,421,31,2,0.8615622609606484,0,-0.009196764385283997,1,2.0972253791805873,0.07872589341803665,0
TX000610,AC00479,-0.827281945714602,1,12,416,28,48,0,-0.8249057508317219,0,-0.2522280925468997,1,0.9551816698276658,0.08357159235086803,0
TX000611,AC00078,0.43546211803376084,0,24,65,468,31,2,0.6366998593883324,2,0.8342649039403235,1,0.28859977903309664,0.06362903968341693,0
TX000612,AC00242,-0.8990902792545815,1,6,74,283,28,1,-0.7124745500455638,1,0.14805880089576146,1,0.857624282807062,0.1017674287902976,0
TX000613,AC00149,-0.8971374762909465,1,24,673,317,27,1,1.1426402629260435,0,-0.46666749974832533,1,1.0150509170334032,0.06819072376651764,0
TX000614,AC00084,-1.0077620511958103,1,13,374,439,3,0,1.8734430680360705,2,-0.16645232966632947,1,0.6274161303288122,0.0633347206080338,0
TX000615,AC00466,3.578960993969271,0,13,623,380,31,1,-1.330846154369433,3,1.649134651305741,1,-1.1333550959493905,-0.0237873738377814,1
TX000616,AC00359,-0.543234763758509,0,20,347,134,75,2,0.2994062570298583,1,-0.5524432626288956,1,-0.7275928755084154,0.08807121817633734,0
TX000617,AC00023,-0.14619908752052058,0,35,86,291,63,0,-0.9373369516178799,1,0.7056012596194681,1,-0.5956625922120037,0.06547792561213323,0
TX000618,AC00366,-0.6251839688289437,1,0,612,264,10,2,-0.9373369516178799,1,0.2767224452166169,1,1.2037095555515254,0.060782418241205005,0
TX000619,AC00170,-0.4333296425770897,1,37,168,467,83,0,0.6929154597814113,2,0.7341931805796582,1,0.3101886039355509,0.09378148446923984,0
TX000620,AC00130,-0.44213438576400527,1,28,452,61,63,0,1.4237182648914386,0,0.319610326656902,2,2.1259856937804487,0.013918744724415677,0
TX000621,AC00183,0.42196379579389826,1,24,317,521,53,1,0.35562185742293734,2,-0.6239230650293708,1,0.3762011794626993,0.11938076842700251,0
TX000622,AC00219,0.3798243634207232,1,33,649,306,57,1,1.0864246625329645,2,-1.3101291680739329,1,-0.5060074330238659,0.08701360434323369,0
TX000623,AC00354,2.962868788793005,0,11,151,490,8,2,-0.8249057508317219,0,-1.0670978399123172,1,1.3442907527696573,0.008723611421430633,0
TX000624,AC00290,0.1527168047200912,0,27,515,569,32,1,-1.330846154369433,3,1.8206861770668814,1,-1.1928910240058024,0.018743531172233152,0
TX000625,AC00425,0.9699477151507562,1,30,198,53,45,0,0.4680530582090954,1,-0.35229981590756504,1,0.14248035594925212,0.10373511658170248,0
TX000626,AC00370,1.7950240971370768,0,1,140,260,43,1,1.9296586684291497,2,-1.1957614842331725,1,-0.2753685296449495,0.033733393975855286,0
TX000627,AC00454,-0.15116674418239892,1,1,373,543,76,1,-1.387061754762512,3,1.692022532746026,1,-1.2547653140944044,0.03936662336358887,0
TX000628,AC00403,-0.9414010101333387,1,27,64,540,82,2,0.9739934617468065,2,-0.6382190255094659,1,-0.3793538482606191,0.06571492300481724,0
TX000629,AC00358,-0.10628653571991167,0,4,57,113,25,2,-0.31896534729401077,1,-0.33800385542746997,1,0.5297664395437797,0.0652303299140855,0
TX000630,AC00296,0.2638552751417009,0,23,55,398,78,2,1.7047962668568335,2,-1.1814655237530776,1,-0.9549831991781382,0.03803521354147743,0
TX000631,AC00393,0.14305556900526573,0,4,97,288,83,0,1.8734430680360705,2,-0.7096988279099411,1,-0.02861492739288304,0.03209513751270454,0
TX000632,AC00223,1.7567217512889395,1,8,378,109,80,0,-1.387061754762512,3,-0.7525867093502262,1,1.0576003884415066,0.03681861219696014,0
TX000633,AC00487,-0.9858701021824291,1,22,53,332,3,0,-1.162199353190196,3,-0.4809634602284204,1,-1.1404342818823685,0.07993396913567336,0
TX000634,AC00215,-0.5550886203447842,0,4,219,133,72,1,0.35562185742293734,0,-0.052084645825569126,1,1.5992491340820387,0.057689438398073944,0
TX000635,AC00275,0.14545374808341385,1,11,191,190,37,0,-0.09410294572169475,1,-1.1814655237530776,1,0.543527392424002,0.11588792854334684,0
TX000636,AC00482,-0.04845616023542429,1,7,384,79,38,1,-0.9935525520109589,1,0.10517091945547634,1,-0.7858109109282644,0.10345049139217821,0
TX000637,AC00357,-0.673558666805304,1,27,451,25,77,0,1.3112870641052805,0,-0.08067656678575921,1,0.9617454930759181,0.0740092895528417,0
TX000638,AC00026,-0.708195224633987,1,0,434,285,70,1,-1.49949295554867,3,0.8056729829801335,1,-0.3091747833669045,0.06920767092395191,0
TX000639,AC00416,1.224976930261256,1,39,606,28,82,0,-1.0497681524040379,1,2.0637175052284973,1,0.12131202597363885,0.02056097584762795,0
TX000640,AC00058,0.07864733090642902,1,25,532,297,40,2,0.2994062570298583,1,-0.02349272486537904,1,-1.1988087209030547,0.11459207914659092,0
TX000641,AC00170,-0.877335369045666,1,31,668,173,83,2,-0.9373369516178799,3,-1.0242099584720321,1,-1.1550028927013407,0.06464547968391188,0
TX000642,AC00262,-0.7744877462942258,0,17,405,29,29,1,1.3112870641052805,2,-1.1528736027928874,1,-0.6975531281738365,0.05282068284790142,0
TX000643,AC00032,0.5808260298706566,0,18,24,185,95,1,0.5242686586021743,2,-1.0670978399123172,1,-0.3075415195352104,0.042766356955309615,0
TX000644,AC00131,-0.2130740240997382,1,11,139,517,37,1,-0.9373369516178799,3,-0.7096988279099411,1,-1.1014769653066097,0.10874194611190208,0
TX000645,AC00176,-0.4737218301933283,1,39,431,410,32,1,-1.49949295554867,3,-0.2808200135070898,1,-1.2332457170152715,0.10846906979457105,0
TX000646,AC00139,-0.845405327605179,0,30,406,264,75,2,-0.8249057508317219,0,-1.0242099584720321,1,1.1381867027745398,0.06548532324889772,0
TX000647,AC00056,-0.824643948728639,0,15,118,390,61,1,0.8053466605675694,1,-0.9098422746312717,1,-0.533216531582636,0.09262081289550878,0
TX000648,AC00276,-0.950274272722487,1,17,121,212,2,0,-0.09410294572169475,1,0.2624264847365218,1,0.10282050516645352,0.10215586289147632,0
TX000649,AC00447,-0.8468784947531842,1,35,548,432,78,1,-0.4876121484732478,0,-0.5095553811886104,1,-0.8813196671772459,0.09298085096019443,0
TX000650,AC00143,-0.7664367165318712,1,20,390,93,8,1,0.4680530582090954,2,0.1623547613758565,1,-0.2714635676109307,0.11504931393347145,0
TX000651,AC00139,-0.6097671033265626,1,36,100,591,16,0,-0.6562589496524849,0,-0.9527301560715568,1,1.227034204023928,0.05425005968779717,0
TX000652,AC00208,3.2322528186712773,1,24,103,163,88,1,-1.49949295554867,3,0.13376284041566644,1,-1.117276292984629,0.03621392582561722,0
TX000653,AC00426,-0.6201477927648326,1,33,626,299,37,1,-0.09410294572169475,1,1.8206861770668814,1,-0.6393479127212693,0.09443749769625437,0
TX000654,AC00423,5.555266112570064,1,32,186,321,32,0,-0.8249057508317219,0,0.5912335757787078,1,1.5322263451330893,-0.00023759298110770377,1
TX000655,AC00381,0.32329585657865906,1,26,437,72,31,0,1.0864246625329645,2,-0.5810351835890857,1,-0.7538507324948805,0.11410852463559384,0
TX000656,AC00458,-0.4842052987349475,0,41,132,456,58,1,0.07454385545754227,1,0.5769376152986128,1,0.7024821667503273,0.08047411355843342,0
TX000657,AC00014,0.44334184929053344,0,28,609,238,64,1,0.2431906566367793,1,0.6198254967388979,1,0.8049265252987312,0.07573795460763799,0
TX000658,AC00071,0.5004870307526929,1,40,385,174,11,0,-1.49949295554867,3,0.24813052425642676,1,-1.0871724458136414,0.0768763543575317,0
TX000659,AC00054,-0.6709206698193411,1,30,359,528,70,1,-0.7686901504386429,0,-1.338721089034123,1,0.23818141170745974,0.0876997070481112,0
TX000660,AC00182,-0.7880545879363211,1,5,481,195,92,1,-0.4313965480801688,1,-0.18074829014642452,1,-0.6020725758528749,0.1067576567373662,0
TX000661,AC00257,0.09831239934724408,1,10,180,483,24,2,0.6366998593883324,1,0.8485608644204186,1,0.7838017832118761,0.08815441315650979,0
TX000662,AC00006,-0.4763255674781749,1,34,26,350,86,0,-0.6562589496524849,0,-0.2808200135070898,1,0.07356277583606093,0.07492921471875136,0
TX000663,AC00424,-0.8276245427257659,1,22,440,543,2,2,-0.9935525520109589,3,0.319610326656902,1,-0.401593927500986,0.0768969967439544,0
TX000664,AC00131,-0.03190872459620194,1,32,125,267,86,2,-0.9935525520109589,3,-1.1957614842331725,1,-1.2700672270418922,0.07615875825346152,0
TX000665,AC00133,-0.1778893110531929,0,32,95,387,87,1,-1.162199353190196,3,-0.18074829014642452,1,-1.1184275260465295,0.06285828151901307,0
TX000666,AC00393,-0.4981832567904397,0,20,617,423,92,2,-0.31896534729401077,1,0.8056729829801335,4,-0.6806025674339166,-0.03873345782554882,1
TX000667,AC00361,-0.6277877061137903,0,12,257,276,24,1,-0.20653414650785276,1,-1.4102008914345983,1,-1.1910218727761244,0.08880428360826814,0
TX000668,AC00092,0.25926447519210283,0,24,88,404,52,2,0.9177778613537274,0,-0.5810351835890857,1,0.8531193463042578,0.07707944538958295,0
TX000669,AC00049,0.7092999090571659,1,32,127,524,67,2,0.8615622609606484,1,0.6913052991393731,1,-0.33540700041880595,0.07427612890395574,0
TX000670,AC00023,-0.5871214408886205,1,1,92,566,80,0,0.07454385545754227,1,-0.6096271045492758,4,0.26129837670989775,-0.0022818052194585325,1
TX000671,AC00323,1.7902619986818973,1,18,273,83,92,1,0.1307594558506213,0,0.8771527853806086,1,0.9457718138428667,0.06123813994621652,0
TX000672,AC00372,2.3612341774878605,0,15,91,127,38,2,1.3112870641052805,0,0.10517091945547634,1,2.5043721560879906,-0.006741669228269687,1
TX000673,AC00497,-0.9908720185454238,1,7,410,121,10,0,1.0302090621398854,2,0.21953860329623667,1,-1.0276390817506855,0.08758564484267461,0
TX000674,AC00130,-0.34295255103202,0,14,629,202,6,2,0.4680530582090954,2,-1.2815372471137427,1,-0.02794059711386336,0.04898472367149631,0
TX000675,AC00034,1.1661187637432768,1,27,626,16,65,1,0.7491310601744904,2,-0.42377961830804023,1,0.7268221566314433,0.07209770705595647,0
TX000676,AC00286,-0.9732282724704766,1,39,567,202,0,0,-1.0497681524040379,3,-0.7811786303104162,1,-1.24469907578478,0.06184621417307512,0
TX000677,AC00232,0.4608142968598988,1,37,257,237,47,0,0.2431906566367793,1,1.7206144537062162,1,-0.7691987973245825,0.08779624734206026,0
TX000678,AC00182,0.26577381840421943,1,13,220,38,52,0,0.35562185742293734,1,-0.7668826698303213,2,0.09768739026684396,0.07033426539405813,0
